,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
4860,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,0.0,6.0,2.0,0.0,0.0,4.0,400.0,-0.33170728308626385,-1.651482656591881,0
4812,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.5611646959685037,0
9503,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,1.0,6.0,1.0,0.0,0.0,1.0,400.0,-1.0426271641834841,0.5611646959685037,0
1660,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,2.0,7.0,1.0,0.0,0.0,3.0,400.0,1.5640790665063238,0.6021396469418442,0
4123,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,400.0,-0.8846449683841019,0.5611646959685037,0
6236,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,5.0,4.0,1.0,5.0,2.0,4.0,1.0,3.0,400.0,3.0649099266004556,-1.8563574114585832,0
9312,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.8056538704844107,-1.118808293938455,0
1819,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,2.0,2.0,0.0,3.0,400.0,-0.4896894788856461,0.5611646959685037,0
5296,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,4.0,2.0,0.0,0.0,1.0,400.0,0.8531591854091034,0.6021396469418442,0
14582,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,400.0,-1.9115292410800868,-1.8153824604852427,0
7403,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,400.0,0.14223930431188306,0.6431145979151847,0
170,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.6476716746850284,0.6021396469418442,0
3826,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,3.0,6.0,1.0,0.0,0.0,3.0,400.0,-0.7266627725847196,-1.8153824604852427,0
8054,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.9636360662837931,0.6021396469418442,0
8175,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,400.0,-0.8846449683841019,0.5611646959685037,0
8329,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,400.0,0.9321502833087946,0.6021396469418442,0
7481,1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,3.0,4.0,1.0,0.0,0.0,3.0,400.0,0.14223930431188306,-1.7744075095119023,0
3738,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,2.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,400.0,3.143901024500147,0.6021396469418442,0
13852,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.8846449683841019,0.5611646959685037,0
7685,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,2.0,5.0,3.0,4.0,1.0,4.0,400.0,-1.1216182620831754,0.5611646959685037,0
3064,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.410698380985955,-1.8153824604852427,0
12871,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,400.0,-1.9115292410800868,0.5611646959685037,0
6979,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,400.0,-1.0426271641834841,0.5611646959685037,0
3475,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,0.9321502833087946,0.6021396469418442,0
14722,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,0.2212304022115742,-1.8153824604852427,0
3702,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,0.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.5611646959685037,0
648,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,3.0,7.0,3.0,0.0,0.0,2.0,400.0,1.169123577007868,0.5611646959685037,0
5891,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,5.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,400.0,-0.410698380985955,0.6021396469418442,0
6350,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,400.0,0.7741680875094122,0.5611646959685037,0
12277,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,1.0,0.0,0.0,3.0,400.0,-1.0426271641834841,0.6021396469418442,1
2301,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,3.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,400.0,0.8531591854091034,0.5611646959685037,0
12704,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,4.0,1.0,3.0,400.0,-1.8325381431803958,0.5611646959685037,0
11264,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,400.0,2.748945535001691,0.5611646959685037,0
6347,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,400.0,0.5371947938103387,0.5611646959685037,0
7839,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.09473398938719041,-1.8153824604852427,0
14207,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,0.0,0.0,0.0,4.0,400.0,2.0380256539044708,0.6021396469418442,0
14735,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,1.0,3.0,0.0,0.0,4.0,400.0,-1.3585915557822488,0.5611646959685037,0
2672,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.8056538704844107,0.5611646959685037,0
13937,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.022050716648291068,3.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,2.196007849703853,-1.7744075095119023,0
1582,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,2.0,0.0,0.0,2.0,400.0,-0.17372508728688155,-1.8563574114585832,0
10470,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,1.169123577007868,0.5611646959685037,0
7243,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.6476716746850284,0.5611646959685037,0
6988,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.36215059342369804,1.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,0.7741680875094122,-0.9549084900450932,0
14757,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.022050716648291068,5.0,4.0,0.0,7.0,1.0,0.0,0.0,2.0,400.0,1.8010523602053972,0.6021396469418442,0
3272,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,3.0,7.0,3.0,0.0,0.0,1.0,400.0,0.45820369591064763,-1.7744075095119023,0
2228,1.0,0.0,1.0,1.0,0.0,0.0,17.0,2.0,0.2649977300732862,0.0,4.0,2.0,6.0,1.0,0.0,0.0,3.0,400.0,-0.2527161851865727,-1.8563574114585832,0
4238,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3234321291912575,2.0,4.0,0.0,7.0,3.0,0.0,0.0,2.0,400.0,0.37921259801095647,0.6021396469418442,0
11463,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,400.0,-0.8056538704844107,0.5611646959685037,0
7643,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,0.0,4.0,1.0,5.0,0.0,2.0,1.0,2.0,400.0,-0.6476716746850284,0.6021396469418442,0
434,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.9115292410800868,0.5611646959685037,0
9267,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2649977300732862,0.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,400.0,0.7741680875094122,0.6431145979151847,1
3728,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-1.0426271641834841,0.5611646959685037,0
5684,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.6021396469418442,0
977,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,400.0,1.0111413812084857,0.6021396469418442,0
11080,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,400.0,1.8010523602053972,0.6021396469418442,0
8623,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,3.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,0.5611646959685037,0
2986,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,2.0,5.0,1.0,0.0,0.0,3.0,400.0,-0.17372508728688155,0.6840895488885251,0
10375,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,2.0,0.0,0.0,4.0,400.0,0.6161858917100299,-1.8153824604852427,0
4621,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.36215059342369804,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,1.169123577007868,-1.7744075095119023,0
14299,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,5.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,0.30022150011126536,0.6021396469418442,0
9357,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,3.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.8846449683841019,0.5611646959685037,0
2630,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,1.8010523602053972,0.5611646959685037,0
4874,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,2.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.6021396469418442,0
578,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,400.0,0.9321502833087946,0.6021396469418442,0
7201,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,-1.1216182620831754,0.5611646959685037,0
633,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,2.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,400.0,-0.8846449683841019,0.5611646959685037,0
5164,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.2649977300732862,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,0.14223930431188306,0.6021396469418442,0
11281,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.722061262305706,0.6021396469418442,0
348,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,400.0,-1.8325381431803958,0.6021396469418442,0
5916,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,2.0,0.0,0.0,2.0,400.0,1.5640790665063238,0.5611646959685037,0
14004,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,400.0,1.0901324791081768,0.5611646959685037,0
1694,1.0,1.0,1.0,0.0,0.0,1.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,400.0,-0.33170728308626385,-1.8563574114585832,0
11785,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.2481146749075591,0.6021396469418442,0
7961,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.0901324791081768,0.6021396469418442,0
10627,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,2.0,4.0,3.0,5.0,1.0,0.0,0.0,3.0,400.0,-0.4896894788856461,-1.651482656591881,0
8270,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0019456514689668591,5.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.2481146749075591,0.6431145979151847,0
516,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,2.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,400.0,0.14223930431188306,0.5611646959685037,0
101,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.5611646959685037,0
6881,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,700.0,0.9321502833087946,0.5611646959685037,0
4298,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.33170728308626385,0.6021396469418442,0
15086,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.17372508728688155,0.6021396469418442,1
13845,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,0.2212304022115742,0.6021396469418442,0
7563,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,400.0,-0.6476716746850284,0.5611646959685037,0
4389,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,400.0,1.0111413812084857,0.5611646959685037,0
2051,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.36215059342369804,2.0,4.0,3.0,5.0,3.0,0.0,0.0,1.0,400.0,-0.9636360662837931,0.5611646959685037,0
12840,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,1.0,5.0,1.0,0.0,0.0,2.0,400.0,-1.1216182620831754,0.5611646959685037,0
13673,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,1.0,0.0,0.0,3.0,400.0,0.6951769896097211,-0.21735937252496493,0
9369,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.8846449683841019,0.5611646959685037,0
10739,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.5611646959685037,0
7650,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.7266627725847196,-1.6924576075652213,0
9609,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.2649977300732862,5.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,700.0,-0.09473398938719041,0.5611646959685037,0
920,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,2.0,0.0,0.0,2.0,400.0,1.5640790665063238,0.5611646959685037,0
11976,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,2.0,0.0,0.0,1.0,400.0,-0.17372508728688155,0.6021396469418442,0
3276,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,2.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,0.9321502833087946,0.5611646959685037,0
1550,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.022050716648291068,5.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,0.2212304022115742,0.5611646959685037,0
14156,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-1.1216182620831754,0.5611646959685037,0
12170,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,1.8010523602053972,0.5611646959685037,0
5841,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.022050716648291068,3.0,4.0,3.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.33170728308626385,-1.7334325585385617,0
2030,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,1.0,4.0,1.0,5.0,1.0,0.0,0.0,3.0,400.0,-0.7266627725847196,0.6021396469418442,0
14790,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.6021396469418442,0
10549,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,2.0,4.0,1.0,4.0,2.0,0.0,0.0,2.0,400.0,-1.3585915557822488,-1.8153824604852427,0
11127,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,1.0,7.0,1.0,0.0,0.0,2.0,400.0,1.169123577007868,0.5611646959685037,0
10527,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.9636360662837931,-1.7744075095119023,0
5050,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,5.0,4.0,3.0,7.0,2.0,0.0,0.0,3.0,400.0,1.2481146749075591,0.5611646959685037,0
6256,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,400.0,-0.17372508728688155,0.5611646959685037,0
11444,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,3.0,4.0,1.0,3.0,400.0,0.14223930431188306,-1.6105077056185404,0
12226,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.015742891487499255,0.5611646959685037,0
4386,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,0.0,2.0,2.0,400.0,-0.8846449683841019,0.6021396469418442,0
13314,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,400.0,0.45820369591064763,0.6021396469418442,0
14713,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,2.9859188287007643,0.6021396469418442,0
6757,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.6476716746850284,-1.6924576075652213,0
477,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2649977300732862,3.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.2527161851865727,-1.7334325585385617,0
11171,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,4.0,1.0,4.0,400.0,-0.7266627725847196,0.6021396469418442,0
11844,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.17372508728688155,0.6021396469418442,0
2204,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,2.0,4.0,1.0,1.0,400.0,-0.8846449683841019,0.6021396469418442,0
4003,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,2.0,4.0,1.0,6.0,3.0,2.0,0.0,1.0,400.0,0.14223930431188306,0.5611646959685037,0
10332,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,3.0,6.0,1.0,0.0,0.0,2.0,400.0,1.0901324791081768,0.6021396469418442,0
7345,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,2.0,400.0,1.4060968707069414,-1.8563574114585832,0
10591,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,400.0,2.4329811434029263,0.6021396469418442,0
3307,1.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,3.0,400.0,-1.1216182620831754,0.5611646959685037,0
2386,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,2.0,0.0,0.0,2.0,700.0,0.7741680875094122,-1.8563574114585832,1
1697,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.0901324791081768,0.5611646959685037,0
10397,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,1.0,0.0,0.0,3.0,400.0,1.4060968707069414,0.5611646959685037,0
12851,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,0.0,4.0,1.0,7.0,3.0,3.0,1.0,1.0,500.0,0.5371947938103387,0.5611646959685037,0
7391,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,5.0,3.0,4.0,1.0,2.0,400.0,-0.410698380985955,0.5611646959685037,0
9765,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,3.0,7.0,1.0,0.0,0.0,3.0,400.0,0.6161858917100299,-1.8153824604852427,0
10923,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.410698380985955,0.6021396469418442,0
3149,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,5.0,4.0,2.0,7.0,1.0,4.0,1.0,1.0,400.0,1.0111413812084857,0.5611646959685037,0
13580,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,4.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,400.0,1.0111413812084857,0.6021396469418442,0
8993,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.6476716746850284,-1.8153824604852427,0
4368,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.7266627725847196,0.6021396469418442,0
2274,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,0.0,5.0,0.0,2.0,0.0,2.0,400.0,-0.8056538704844107,-1.6924576075652213,0
8044,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.6021396469418442,0
13228,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,3.0,7.0,1.0,0.0,0.0,2.0,400.0,1.8800434581050884,-1.8563574114585832,1
14043,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.36215059342369804,2.0,4.0,1.0,4.0,2.0,0.0,0.0,2.0,400.0,-0.7266627725847196,0.5611646959685037,0
1830,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.9636360662837931,0.6021396469418442,0
4994,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,0.06324820641219189,-1.7744075095119023,0
